"","countrycode","year","mmr","abr","scenario","edu.f","edu.m","id","parl.f","flfp","mlfp","parl.m","health","empower","lfpr","gf","gm","gfm","harm","gii"
"4340","POL",2015,10,12.056,"SSP2",0.9735,0.9725,"POL2015",0.248,0.617109985351563,0.750370025634766,0.752,0.520736562707366,0.673262865323487,0.683740005493165,0.443661344312837,0.862534352438873,0.621199705857529,0.585935401977937,0.0567680627454759
"4343","PRK",2015,91,0.2934,"SSP2",0.941,0.9725,"PRK2015",0.163,0.820059967041016,0.907809982299805,0.837,0.593635062960216,0.64692560237983,0.86393497467041,0.58142605753681,0.93562287069386,0.692285092600397,0.717175968323269,0.01
"4344","PRT",2015,10,9.5936,"SSP2",0.5575,0.5605,"PRT2015",0.348,0.703720016479492,0.770390014648438,0.652,0.526059039359573,0.522493480449266,0.737055015563965,0.464273311859651,0.775129175437916,0.587315897353574,0.580718197821722,0.0112336471081071
"4345","PRY",2015,132,71.4732,"SSP2",0.4915,0.4865,"PRY2015",0.168,0.593050003051758,0.862320022583008,0.832,0.500264985951929,0.461783620723512,0.727685012817383,0.177031158662811,0.818635395853963,0.551900372795047,0.291109452241773,0.472532604449103
"4350","QAT",2015,10,10.4604,"SSP2",0.695,0.509,"QAT2015",0.001,0.599879989624023,0.953379974365234,0.999,0.523899659668846,0.36972420075893,0.776629981994629,0.169730885582687,0.879297598205642,0.531838838417958,0.284537478897069,0.464993042359463
"4351","ROU",2015,21,36.351,"SSP2",0.8845,0.928,"ROU2015",0.12,0.565149993896484,0.74995002746582,0.88,0.503274947568089,0.614736352020212,0.657550010681152,0.276213656288058,0.878380224835745,0.588131353392726,0.420270049026862,0.285414649971525
"4352","RUS",2015,18,22.9874,"SSP2",0.934,0.9615,"RUS2015",0.145,0.683649978637695,0.794560012817383,0.855,0.506041957284812,0.637347902513506,0.739104995727539,0.339445473380152,0.89645426032655,0.62004480788524,0.492430465775008,0.205814709658615
"4353","RWA",2015,275,39.6864,"SSP2",0.148,0.1655,"RWA2015",0.575,0.845979995727539,0.846119995117188,0.425,0.500229068625295,0.278465611061907,0.846049995422363,0.195484603638741,0.607680276642183,0.490281501575806,0.295810090642728,0.396652556353913
"4355","SAU",2015,17,8.5584,"SSP2",0.6465,0.7445,"SAU2015",0.199,0.231189994812012,0.810609970092773,0.801,0.51718298087603,0.565458228420634,0.520899982452393,0.279095625208983,0.855434674331536,0.534071863517936,0.420875626423896,0.211949448803417
"4356","SDN",2015,320,70.399,"SSP2",0.3235,0.397,"SDN2015",0.31,0.247399997711182,0.720199966430664,0.69,0.500110974587707,0.420030647384082,0.483799982070923,0.118182493505646,0.722366557607248,0.466664112740644,0.203131705139831,0.564715392518892
"4357","SEN",2015,346,77.0754,"SSP2",0.182,0.264,"SEN2015",0.427,0.360589981079102,0.601110000610352,0.573,0.500093745001985,0.333854660709881,0.480849990844727,0.12485974627649,0.616043069227967,0.431392734106457,0.207635818651391,0.518684942430783
"4358","SGP",2015,10,3.6816,"SSP2",0.7975,0.855,"SGP2015",0.239,0.682979965209961,0.833889999389648,0.761,0.567905258583225,0.621606174265722,0.758434982299804,0.537631434413857,0.876182787128227,0.644520183390652,0.666372429241345,0.01
"4359","SLB",2015,112,78.003,"SSP2",0.304,0.407,"SLB2015",0.02,0.635610008239746,0.809970016479492,0.98,0.500286161154974,0.354763997301155,0.722790012359619,0.118802601489092,0.799760090599039,0.504339972817693,0.206874457560054,0.589811498770821
"4360","SLE",2015,1000,118.3336,"SSP2",0.1965,0.3255,"SLE2015",0.124,0.587519989013672,0.591829986572266,0.876,0.500021126712954,0.345039635016316,0.589674987792969,0.0944684760610402,0.681148030442372,0.466827769392538,0.1659248246223,0.644569506140968
"4361","SLV",2015,48,71.0814,"SSP2",0.4905,0.538,"SLV2015",0.321,0.486040000915527,0.785960006713867,0.679,0.500732728017925,0.500601255800502,0.636000003814697,0.21856560025393,0.780265055974349,0.542231833036442,0.341477505226319,0.370237074953567
"4363","SOM",2015,855,104.2014,"SSP2",0.175,0.279,"SOM2015",0.138,0.194120006561279,0.765739974975586,0.862,0.500028060818839,0.322904328483027,0.479929990768433,0.068370644974773,0.721460156127559,0.426332765337252,0.124904463409628,0.707025887839463
"4364","SRB",2015,13,16.3292,"SSP2",0.879,0.939,"SRB2015",0.34,0.55076000213623,0.703860015869141,0.66,0.511776920627324,0.666958282023682,0.627310009002686,0.402791891747338,0.821353955474093,0.598256181302361,0.540515191503525,0.0965154921979033
"4366","SSD",2015,1000,68.4536,"SSP2",0.125,0.232,"SSD2015",0.243,0.735350036621094,0.755920028686523,0.757,0.500036521088738,0.296679711416834,0.745635032653808,0.115704798877164,0.6816936704111,0.480033956162411,0.197831403165732,0.58788039757171
"4369","STP",2015,130,96.9444,"SSP2",0.19,0.25,"STP2015",0.182,0.448300018310547,0.789329986572266,0.818,0.50019836905722,0.319086873228523,0.618815002441407,0.132917675350231,0.709362815772682,0.462243359895899,0.223884697428282,0.515656217368481
"4370","SUR",2015,122,63.189,"SSP2",0.6905,0.709,"SUR2015",0.255,0.441199989318848,0.696470031738281,0.745,0.500324293837198,0.573196514033444,0.568835010528564,0.188218477513955,0.796956400092018,0.546403932926447,0.304518362536476,0.442686364086863
"4371","SVK",2015,10,24.396,"SSP2",0.9775,0.9805,"SVK2015",0.187,0.643489990234375,0.775309982299805,0.813,0.510247581570749,0.660186503296491,0.70939998626709,0.381903721016418,0.884602472996055,0.620554016231775,0.533488075549344,0.140303564887271
"4372","SVN",2015,10,4.1576,"SSP2",0.9725,0.965,"SVN2015",0.277,0.679150009155273,0.751129989624023,0.723,0.560130844718107,0.677151051104306,0.715139999389648,0.557069886984102,0.85608318949593,0.647324490903809,0.674941976999936,0.01
"4373","SWE",2015,10,5.2108,"SSP2",0.8905,0.9,"SWE2015",0.436,0.80015998840332,0.836740036010742,0.564,0.547977277961158,0.667782023960676,0.818450012207031,0.602228926294896,0.841622076158608,0.669057039918383,0.702079589112453,0.01
"4374","SWZ",2015,435,77.941,"SSP2",0.521,0.556,"SWZ2015",0.147,0.424710006713867,0.671330032348633,0.853,0.500073736883499,0.482707373924479,0.54802001953125,0.126380713372555,0.773242997659717,0.509532004493985,0.21725305915389,0.573622349061972
"4377","SYR",2015,30,40.4704,"SSP2",0.397,0.4515,"SYR2015",0.124,0.128240003585815,0.741429977416992,0.876,0.502059118104425,0.425386438013626,0.434834990501404,0.13719346151617,0.775443852331416,0.452849953521545,0.233139330813178,0.485173115288648
"4379","TCD",2015,1000,167.942,"SSP2",0.0645,0.201,"TCD2015",0.149,0.649800033569336,0.779240036010742,0.851,0.500014886091627,0.255808140551378,0.714520034790039,0.0789207166348577,0.685611387310278,0.450440296010671,0.141547861078255,0.685756664463914
"4382","TGO",2015,398,90.1494,"SSP2",0.124,0.3045,"TGO2015",0.176,0.778420028686523,0.804599990844727,0.824,0.500069677746443,0.324318329765396,0.791510009765625,0.124285197650823,0.738662002752782,0.504451567529118,0.212770266747131,0.578214678191382
"4383","THA",2015,38,47.57,"SSP2",0.5235,0.5595,"THA2015",0.061,0.679759979248047,0.834089965820313,0.939,0.501383003440913,0.451761964944862,0.75692497253418,0.208276446559586,0.845568078644803,0.555534073848665,0.334227508009684,0.398367222204389
"4384","TJK",2015,18,54.4168,"SSP2",0.9675,0.9805,"TJK2015",0.147,0.296949996948242,0.613819999694824,0.853,0.502552316359817,0.645827369455486,0.455384998321533,0.224502703756047,0.824922437587154,0.528719686757526,0.352950030128502,0.332443941527815
"4385","TKM",2015,10,25.2328,"SSP2",0.975,0.9865,"TKM2015",0.258,0.562179985046387,0.812480010986328,0.742,0.509907739133192,0.678553827706129,0.687329998016357,0.382884929411242,0.885838179059094,0.619555764810623,0.534669994413134,0.137010702214086
"4387","TLS",2015,160,35.8114,"SSP2",0.46,0.5245,"TLS2015",0.385,0.258449993133545,0.540149993896484,0.615,0.500436313576124,0.494391385078407,0.399299993515014,0.165629765948096,0.674437267070694,0.462281312807988,0.265947554899691,0.424706239401561
"4389","TON",2015,54,15.438,"SSP2",0.8175,0.8315,"TON2015",0.001,0.47451000213623,0.757160034179688,0.999,0.502998853238522,0.470001064009739,0.615835018157959,0.114112254193981,0.883691174511848,0.526069841759411,0.202123963565981,0.615784925267739
"4392","TTO",2015,68,31.976,"SSP2",0.7695,0.7635,"TTO2015",0.315,0.579080009460449,0.807040023803711,0.685,0.501149759378357,0.607759694543528,0.69306001663208,0.268396725233033,0.835695941920853,0.595420004925514,0.40630295042224,0.317619584392251
"4393","TUN",2015,46,7.7406,"SSP2",0.494,0.6135,"TUN2015",0.313,0.275520000457764,0.760279998779297,0.687,0.507021138682655,0.521215357384916,0.517899999618531,0.262829544075487,0.790289852985385,0.515343014456281,0.394469083614507,0.234550440097269
"4394","TUR",2015,19,28.4326,"SSP2",0.554,0.7385,"TUR2015",0.149,0.348619995117188,0.769759979248047,0.851,0.504627749392191,0.540032547657206,0.559189987182618,0.23885723849308,0.848200360237748,0.534133909632282,0.372747122087668,0.302146680138167
"4396","TZA",2015,556,120.295,"SSP2",0.15,0.192,"TZA2015",0.36,0.811520004272461,0.883420028686523,0.64,0.500037378136063,0.291460718787876,0.847470016479492,0.132112823767428,0.676554230756178,0.498007191493182,0.221058813653919,0.55611320994961
"4397","UGA",2015,387,124.0568,"SSP2",0.204,0.262,"UGA2015",0.35,0.680589981079102,0.760540008544922,0.65,0.500052072504856,0.339940994978507,0.720564994812012,0.13793981183792,0.679583975547446,0.496627362826963,0.229330784404179,0.53822362284117
"4398","UKR",2015,21,25.4078,"SSP2",0.949,0.9695,"UKR2015",0.121,0.602809982299805,0.726500015258789,0.879,0.504685475288991,0.631002963192911,0.664654998779297,0.303531906302702,0.875322295623396,0.595958694379486,0.450756751065104,0.243644307371952
"4400","URY",2015,18,59.4974,"SSP2",0.6095,0.5755,"URY2015",0.192,0.681210021972656,0.840429992675781,0.808,0.502334369046192,0.511999862918445,0.760820007324219,0.282386816369806,0.830634494326986,0.580561484838828,0.421483808379371,0.274006596396279
"4401","USA",2015,18,23.0908,"SSP2",0.9485,0.9415,"USA2015",0.195,0.658610000610352,0.772149963378906,0.805,0.506014901557715,0.650322842850986,0.715379981994629,0.352860341918885,0.875998278128039,0.617461238443885,0.503076671145149,0.18524979411988
"4403","VCT",2015,64,51.2152,"SSP2",0.606,0.4815,"VCT2015",0.13,0.628860015869141,0.847129974365234,0.87,0.500762713022696,0.463953229405924,0.737994995117187,0.213627675876817,0.81846970118778,0.555545798473107,0.338820316620948,0.390112718785417
"4404","VEN",2015,115,86.3302,"SSP2",0.7765,0.723,"VEN2015",0.17,0.540629997253418,0.812360000610352,0.83,0.500251813738817,0.568989842631679,0.676494998931885,0.184044006404535,0.856943604708087,0.577456479249589,0.303010972637133,0.475266130824441
"4407","VNM",2015,45,32.9818,"SSP2",0.522,0.585,"VNM2015",0.243,0.785899963378906,0.862200012207031,0.757,0.501684430672539,0.510810231505109,0.824049987792969,0.284285084536994,0.830955880949566,0.595499301014308,0.423636451982729,0.288602939984727
"4408","VUT",2015,76,50.6798,"SSP2",0.351,0.396,"VUT2015",0.001,0.624570007324219,0.803479995727539,0.999,0.500649069981375,0.323852790771408,0.714025001525879,0.0841660243947429,0.796529384577228,0.487376770078391,0.152244944007855,0.687623716691774
"4410","WSM",2015,45,25.632,"SSP2",0.713,0.6685,"WSM2015",0.061,0.255879993438721,0.413409996032715,0.939,0.502167429601887,0.50041926368393,0.334644994735718,0.170640783460973,0.689320972084938,0.4381158495577,0.273561632186731,0.375595216509731
"4412","YEM",2015,169,63.28,"SSP2",0.078,0.336,"YEM2015",0.005,0.0637099981307983,0.705139999389648,0.995,0.500233768953987,0.29897626693312,0.384424998760223,0.0337588597578775,0.741513126297814,0.385958355713976,0.0645776916735257,0.832682229267806
"4413","ZAF",2015,125,69.5352,"SSP2",0.727,0.738,"ZAF2015",0.412,0.519070014953613,0.649749984741211,0.588,0.500287624109803,0.60301605919042,0.584409999847412,0.212795022376659,0.753623398508505,0.560732108736974,0.331879658921044,0.408131523503105
"4414","ZMB",2015,232,126.7456,"SSP2",0.374,0.507,"ZMB2015",0.127,0.714240036010742,0.80625,0.873,0.500085019614637,0.441615260537052,0.760245018005371,0.142120634563559,0.812506685330542,0.551671438777597,0.24192470359872,0.561469587523362
"4415","ZWE",2015,480,95.2182,"SSP2",0.684,0.7215,"ZWE2015",0.351,0.789250030517578,0.896340026855469,0.649,0.500054698926606,0.58713709084022,0.842795028686524,0.178842969131198,0.849645514353865,0.627807256959158,0.295488241115061,0.529332867946947
"4417","AFG",2016,673,75.325,"SSP2",0.0846,0.2078,"AFG2016",0.274,0.493549995422363,0.838190002441406,0.726,0.500049315768372,0.270330857923255,0.665869998931884,0.101813375833952,0.687930428355732,0.448159529995809,0.17737529279298,0.604213944095669
"4418","AGO",2016,246,153.9008,"SSP2",0.1158,0.2264,"AGO2016",0.368,0.764069976806641,0.803339996337891,0.632,0.500066033455486,0.292349035392941,0.783704986572266,0.136859340826295,0.672303512277793,0.485691545749065,0.227422737394757,0.531754795023227
"4419","ALB",2016,16,19.8596,"SSP2",0.8866,0.92,"ALB2016",0.229,0.556310005187988,0.744140014648438,0.771,0.507867731474954,0.646400716242327,0.650225009918213,0.354283624056327,0.85577301354164,0.597638691560578,0.50111103098278,0.161515079162196
"4422","ARE",2016,10,8.5908,"SSP2",0.8106,0.685,"ARE2016",0.225,0.509080009460449,0.947289962768555,0.775,0.52910089863575,0.577838631150733,0.728184986114502,0.420166348097139,0.883743754372957,0.606078573534935,0.569547525132479,0.0602744429478667
"4423","ARG",2016,40,62.939,"SSP2",0.599,0.5674,"ARG2016",0.371,0.564179992675781,0.800130004882813,0.629,0.500993024992453,0.534409135693391,0.682154998779297,0.255923034948837,0.781886140605749,0.567365433524815,0.385625178118753,0.320323101597823
"4424","ARM",2016,26,22.1604,"SSP2",0.9706,0.9768,"ARM2016",0.107,0.552569999694824,0.746829986572266,0.893,0.504338994158672,0.628112388042943,0.649699993133545,0.286269197818464,0.886849857850636,0.590415281559801,0.432825289411941,0.266913809770519
"4427","AUS",2016,10,11.8324,"SSP2",0.939,0.9516,"AUS2016",0.314,0.716050033569336,0.823639984130859,0.686,0.521128427030864,0.67547807370416,0.769845008850097,0.483505615874598,0.87305626273836,0.647122409698618,0.622349208928232,0.0382820937725259
"4428","AUT",2016,10,7.5648,"SSP2",0.8814,0.9458,"AUT2016",0.303,0.71681999206543,0.806669998168945,0.697,0.533047800338409,0.66435389450452,0.761744995117188,0.512593475235434,0.86843499603557,0.64613770294892,0.64467043496106,0.00227082861929129
"4429","AZE",2016,26,54.5184,"SSP2",0.9692,0.9866,"AZE2016",0.168,0.684759979248047,0.739929962158203,0.832,0.501763695305692,0.654762465446985,0.712344970703125,0.285242234301041,0.875200608198944,0.616251218428417,0.430256739584828,0.301816001788877
"4430","BDI",2016,558,56.61,"SSP2",0.0904,0.1302,"BDI2016",0.378,0.812870025634766,0.777289962768555,0.622,0.500079143026645,0.234716059548095,0.795079994201661,0.138791386998741,0.604776046130876,0.453590681988872,0.22577025976738,0.50225992567255
"4431","BEL",2016,10,4.9266,"SSP2",0.8674,0.8826,"BEL2016",0.424,0.629179992675781,0.724649963378906,0.576,0.550744935655422,0.659726365439385,0.676914978027343,0.556029666117529,0.802430004152349,0.626540994731219,0.656883523384803,0.01
"4432","BEN",2016,408,88.1498,"SSP2",0.1376,0.274,"BEN2016",0.072,0.702210006713867,0.736849975585938,0.928,0.500069511796741,0.301894411397097,0.719529991149903,0.105236705554716,0.718912631453809,0.477138854804405,0.183597786271319,0.615210992727512
"4433","BFA",2016,331,106.5448,"SSP2",0.1356,0.2076,"BFA2016",0.094,0.600260009765625,0.763320007324219,0.906,0.500070889147951,0.273294161546085,0.681790008544922,0.104500335669635,0.691769600258145,0.453354071005651,0.181571982493087,0.599491889219576
"4434","BGD",2016,186,84.0906,"SSP2",0.3574,0.4162,"BGD2016",0.2,0.345970001220703,0.819329986572266,0.8,0.500159837844124,0.422192150553421,0.582649993896485,0.132739498474482,0.779025416301355,0.497365402876555,0.226829177966647,0.543938567791886
"4435","BGR",2016,10,40.6392,"SSP2",0.9268,0.9498,"BGR2016",0.204,0.646699981689453,0.728430023193359,0.796,0.506151695899526,0.652162324771702,0.687565002441406,0.353329140232535,0.858789682139615,0.609981581636074,0.500669430142386,0.179205659293013
"4436","BHR",2016,15,13.493,"SSP2",0.6544,0.602,"BHR2016",0.15,0.45564998626709,0.880849990844727,0.85,0.512352083796537,0.514318526982488,0.668249988555909,0.316591741792825,0.857307364039753,0.56050550012918,0.462418670028138,0.174997087590462
"4437","BHS",2016,72,30.5602,"SSP2",0.9216,0.9268,"BHS2016",0.167,0.749420013427734,0.877959976196289,0.833,0.501136190935341,0.635479635979932,0.813689994812012,0.27062638546177,0.91712826272092,0.637537096986388,0.417929927068271,0.344461790468651
"4438","BIH",2016,10,10.125,"SSP2",0.7638,0.912,"BIH2016",0.193,0.441240005493164,0.686900024414063,0.807,0.524691358024691,0.62091981286276,0.564070014953614,0.376196960477262,0.838383210989046,0.568535360325616,0.519351827238347,0.0865091892597488
"4439","BLR",2016,10,15.8802,"SSP2",0.9322,0.9676,"BLR2016",0.339,0.746080017089844,0.805550003051758,0.661,0.515742874774877,0.6809462669254,0.775815010070801,0.472139795434998,0.863668448792658,0.648288154060971,0.610525120650675,0.0582503832188561
"4440","BLZ",2016,39,69.3254,"SSP2",0.5146,0.4882,"BLZ2016",0.133,0.549309997558594,0.835490036010742,0.867,0.500924662015691,0.456102707252915,0.692400016784668,0.205983882510895,0.816112263112828,0.540834072784363,0.328943560232582,0.391784695555349
"4442","BOL",2016,161,66.4978,"SSP2",0.6556,0.721,"BOL2016",0.518,0.621980018615723,0.830240020751953,0.482,0.500233510737356,0.586131371879929,0.726110019683838,0.222919504750686,0.788070260080222,0.597113274550749,0.347533156510659,0.417977842190608
"4443","BRA",2016,62,60.0994,"SSP2",0.6204,0.587,"BRA2016",0.108,0.594329986572266,0.803830032348633,0.892,0.5006709315009,0.491227313963036,0.699080009460449,0.199747568206828,0.834747708056156,0.556058635052006,0.322357827196212,0.420280871699685
"4446","BTN",2016,193,21.745,"SSP2",0.2914,0.384,"BTN2016",0.083,0.602480010986328,0.764079971313477,0.917,0.500595694084877,0.374461435898446,0.683279991149902,0.165992844543804,0.768239026025354,0.504077876481333,0.272998995724305,0.458419009320646
